id_coop|anio|ciiu|descciiu|sector|ubigeo|departamento|provincia|distrito|ventas_prom|cred_otorgado|trabajadores|anio_insc|fec_creacion
7C99B8E347D214FDA699C7275B2AF746|2022|0113|CULTIVO DE FRUTAS, NUECES, PLANTAS CUYAS HOJAS O FRUTAS SE UTILIZAN PARA PREPARAR BEBIDAS, Y ESPECIAS|AGROPECUARIO|250301|UCAYALI|PADRE ABAD|PADRE ABAD|4600|34384.66|1|2012|20260210
7C99B8E347D214FDA699C7275B2AF746|2019|0113|CULTIVO DE FRUTAS, NUECES, PLANTAS CUYAS HOJAS O FRUTAS SE UTILIZAN PARA PREPARAR BEBIDAS, Y ESPECIAS|AGROPECUARIO|250301|UCAYALI|PADRE ABAD|PADRE ABAD|4200|34384.66|1|2012|20260210
7C99B8E347D214FDA699C7275B2AF746|2020|0113|CULTIVO DE FRUTAS, NUECES, PLANTAS CUYAS HOJAS O FRUTAS SE UTILIZAN PARA PREPARAR BEBIDAS, Y ESPECIAS|AGROPECUARIO|250301|UCAYALI|PADRE ABAD|PADRE ABAD|4300|68769.32|1|2012|20260210
19F6B5CB0A9B338F9B2E60E9AFAF19DA|2020|1513|ELABORACION Y CONSERVACION DE FRUTAS, LEGUMBRES Y HORTALIZAS|MANUFACTURA|130205|LA LIBERTAD|ASCOPE|PAIJAN|4300|58387.68|1|2006|20260210
19F6B5CB0A9B338F9B2E60E9AFAF19DA|2023|1513|ELABORACION Y CONSERVACION DE FRUTAS, LEGUMBRES Y HORTALIZAS|MANUFACTURA|130205|LA LIBERTAD|ASCOPE|PAIJAN|3341250|92.129997|28|2006|20260210
1BEDE3A284102DF915E93DC3C050880A|2021|9309|OTRAS ACTIVIDADES DE SERVICIOS NCP|SERVICIOS|130205|LA LIBERTAD|ASCOPE|PAIJAN|387200|8.54|1|2020|20260210
1BEDE3A284102DF915E93DC3C050880A|2022|9309|OTRAS ACTIVIDADES DE SERVICIOS NCP|SERVICIOS|130205|LA LIBERTAD|ASCOPE|PAIJAN|289800|25.6|1|2020|20260210
392E3C6D63DAFA6AF0173E204D5C7D17|2022|6301|MANIPULACION DE LA CARGA|SERVICIOS|130205|LA LIBERTAD|ASCOPE|PAIJAN|1035000|32.5|24|2015|20260210
392E3C6D63DAFA6AF0173E204D5C7D17|2024|6301|MANIPULACION DE LA CARGA|SERVICIOS|130205|LA LIBERTAD|ASCOPE|PAIJAN|2060000|34.900002|20|2015|20260210
392E3C6D63DAFA6AF0173E204D5C7D17|2023|6301|MANIPULACION DE LA CARGA|SERVICIOS|130205|LA LIBERTAD|ASCOPE|PAIJAN|618750|37.169998|16|2015|20260210
001C29005E1DA79463222414A933A3F7|2023|0111|CULTIVO DE CEREALES Y OTROS CULTIVOS NCP|AGROPECUARIO|120606|JUNIN|SATIPO|PANGOA|84150|108.4|1|2022|20260210
0A6453B73DF3F88966DBFB5961A2E568|2022|0111|CULTIVO DE CEREALES Y OTROS CULTIVOS NCP|AGROPECUARIO|120606|JUNIN|SATIPO|PANGOA|11960000|139436.42|4|2015|20260210
0A6453B73DF3F88966DBFB5961A2E568|2023|0111|CULTIVO DE CEREALES Y OTROS CULTIVOS NCP|AGROPECUARIO|120606|JUNIN|SATIPO|PANGOA|15840000|156252.84|10|2015|20260210
0A6453B73DF3F88966DBFB5961A2E568|2024|0111|CULTIVO DE CEREALES Y OTROS CULTIVOS NCP|AGROPECUARIO|120606|JUNIN|SATIPO|PANGOA|56650000|120580.04|16|2015|20260210
0A6453B73DF3F88966DBFB5961A2E568|2021|0111|CULTIVO DE CEREALES Y OTROS CULTIVOS NCP|AGROPECUARIO|120606|JUNIN|SATIPO|PANGOA|4400|101725.13|1|2015|20260210
0D4AB2CC1D9D75ECEAB6EFB7B3599CAA|2022|0113|CULTIVO DE FRUTAS, NUECES, PLANTAS CUYAS HOJAS O FRUTAS SE UTILIZAN PARA PREPARAR BEBIDAS, Y ESPECIAS|AGROPECUARIO|120606|JUNIN|SATIPO|PANGOA|289800|60.509998|1|2022|20260210
398BDC99E364421D9C077C429FAE3BA1|2024|5122|VENTA AL POR MAYOR DE ALIMENTOS, BEBIDAS Y TABACO|COMERCIO|120606|JUNIN|SATIPO|PANGOA|5150|88.919998|1|2021|20260210
3AE6BD8E95101AFBBD0B189C1519DCB9|2023|0113|CULTIVO DE FRUTAS, NUECES, PLANTAS CUYAS HOJAS O FRUTAS SE UTILIZAN PARA PREPARAR BEBIDAS, Y ESPECIAS|AGROPECUARIO|120606|JUNIN|SATIPO|PANGOA|84150|811.38|1|2022|20260210
3AE6BD8E95101AFBBD0B189C1519DCB9|2022|0113|CULTIVO DE FRUTAS, NUECES, PLANTAS CUYAS HOJAS O FRUTAS SE UTILIZAN PARA PREPARAR BEBIDAS, Y ESPECIAS|AGROPECUARIO|120606|JUNIN|SATIPO|PANGOA|4600|148.39999|1|2022|20260210
3D4E771CEF2CA3BD34F804A44819E72F|2019|0111|CULTIVO DE CEREALES Y OTROS CULTIVOS NCP|AGROPECUARIO|120606|JUNIN|SATIPO|PANGOA|5355000|47698.199|1|2016|20260210
3D4E771CEF2CA3BD34F804A44819E72F|2020|0111|CULTIVO DE CEREALES Y OTROS CULTIVOS NCP|AGROPECUARIO|120606|JUNIN|SATIPO|PANGOA|2902500|300999.69|3|2016|20260210
3D4E771CEF2CA3BD34F804A44819E72F|2021|0111|CULTIVO DE CEREALES Y OTROS CULTIVOS NCP|AGROPECUARIO|120606|JUNIN|SATIPO|PANGOA|4400|227188.89|4|2016|20260210
3D4E771CEF2CA3BD34F804A44819E72F|2022|0111|CULTIVO DE CEREALES Y OTROS CULTIVOS NCP|AGROPECUARIO|120606|JUNIN|SATIPO|PANGOA|23000000|75365.078|3|2016|20260210
3F833D16F1462BD173264380ED3164B5|2021|0111|CULTIVO DE CEREALES Y OTROS CULTIVOS NCP|AGROPECUARIO|120606|JUNIN|SATIPO|PANGOA|4400|29.950001|8|2017|20260210
51219160106F1B1ACB4A3977010A81E4|2023|0111|CULTIVO DE CEREALES Y OTROS CULTIVOS NCP|AGROPECUARIO|120606|JUNIN|SATIPO|PANGOA|24750000|146.33|35|2008|20260210
51219160106F1B1ACB4A3977010A81E4|2021|0111|CULTIVO DE CEREALES Y OTROS CULTIVOS NCP|AGROPECUARIO|120606|JUNIN|SATIPO|PANGOA|4400|46.450001|1|2008|20260210
51219160106F1B1ACB4A3977010A81E4|2020|0111|CULTIVO DE CEREALES Y OTROS CULTIVOS NCP|AGROPECUARIO|120606|JUNIN|SATIPO|PANGOA|4300|99.599998|1|2008|20260210
53215A4D7A5910419C1CC219291C23F3|2024|5122|VENTA AL POR MAYOR DE ALIMENTOS, BEBIDAS Y TABACO|COMERCIO|120606|JUNIN|SATIPO|PANGOA|1158750|152.42|1|2016|20260210
53215A4D7A5910419C1CC219291C23F3|2023|5122|VENTA AL POR MAYOR DE ALIMENTOS, BEBIDAS Y TABACO|COMERCIO|120606|JUNIN|SATIPO|PANGOA|113850|53.509998|1|2016|20260210
6A9756511A4135149238AD1F906E11C8|2020|0111|CULTIVO DE CEREALES Y OTROS CULTIVOS NCP|AGROPECUARIO|120606|JUNIN|SATIPO|PANGOA|11180000|446994.44|7|2004|20260210
6A9756511A4135149238AD1F906E11C8|2019|0500|PESCA, EXPLOTACION DE CRIADEROS DE PECES Y GRANJAS PISCICOLAS ACTIVIDADES DE SERVICIOS RELACIONADAS CON LA PESCA|PESCA|120606|JUNIN|SATIPO|PANGOA|5355000|357595.56|7|2004|20260210
6A9756511A4135149238AD1F906E11C8|2021|0111|CULTIVO DE CEREALES Y OTROS CULTIVOS NCP|AGROPECUARIO|120606|JUNIN|SATIPO|PANGOA|11440000|446994.44|14|2004|20260210
88A29ED1AC5A7DCF0FBB33E6A163C68A|2023|0111|CULTIVO DE CEREALES Y OTROS CULTIVOS NCP|AGROPECUARIO|120606|JUNIN|SATIPO|PANGOA|19800|153.23|1|2020|20260210
C01E4F69369098CB345AEB5FE703918E|2020|0113|CULTIVO DE FRUTAS, NUECES, PLANTAS CUYAS HOJAS O FRUTAS SE UTILIZAN PARA PREPARAR BEBIDAS, Y ESPECIAS|AGROPECUARIO|120606|JUNIN|SATIPO|PANGOA|21500000|2214071.0|80|1993|20260210
C01E4F69369098CB345AEB5FE703918E|2023|0111|CULTIVO DE CEREALES Y OTROS CULTIVOS NCP|AGROPECUARIO|120606|JUNIN|SATIPO|PANGOA|24750000|1513565.0|89|1993|20260210
C01E4F69369098CB345AEB5FE703918E|2021|0111|CULTIVO DE CEREALES Y OTROS CULTIVOS NCP|AGROPECUARIO|120606|JUNIN|SATIPO|PANGOA|11440000|3238018.8|85|1993|20260210
C01E4F69369098CB345AEB5FE703918E|2024|0111|CULTIVO DE CEREALES Y OTROS CULTIVOS NCP|AGROPECUARIO|120606|JUNIN|SATIPO|PANGOA|41200000|1753207.5|84|1993|20260210
C01E4F69369098CB345AEB5FE703918E|2019|0113|CULTIVO DE FRUTAS, NUECES, PLANTAS CUYAS HOJAS O FRUTAS SE UTILIZAN PARA PREPARAR BEBIDAS, Y ESPECIAS|AGROPECUARIO|120606|JUNIN|SATIPO|PANGOA|21000000|1990371.9|40|1993|20260210
C01E4F69369098CB345AEB5FE703918E|2022|0111|CULTIVO DE CEREALES Y OTROS CULTIVOS NCP|AGROPECUARIO|120606|JUNIN|SATIPO|PANGOA|36800000|2029816.1|90|1993|20260210
C1EE84D3E1F212D9595FA7FF6B0A1B69|2022|0111|CULTIVO DE CEREALES Y OTROS CULTIVOS NCP|AGROPECUARIO|120606|JUNIN|SATIPO|PANGOA|1035000|758116.69|1|2007|20260210
C1EE84D3E1F212D9595FA7FF6B0A1B69|2020|0111|CULTIVO DE CEREALES Y OTROS CULTIVOS NCP|AGROPECUARIO|120606|JUNIN|SATIPO|PANGOA|5482500|1516034.9|5|2007|20260210
C1EE84D3E1F212D9595FA7FF6B0A1B69|2023|0111|CULTIVO DE CEREALES Y OTROS CULTIVOS NCP|AGROPECUARIO|120606|JUNIN|SATIPO|PANGOA|4950|219.78|1|2007|20260210
C1EE84D3E1F212D9595FA7FF6B0A1B69|2021|0111|CULTIVO DE CEREALES Y OTROS CULTIVOS NCP|AGROPECUARIO|120606|JUNIN|SATIPO|PANGOA|4400|1516100.5|4|2007|20260210
C1EE84D3E1F212D9595FA7FF6B0A1B69|2019|0111|CULTIVO DE CEREALES Y OTROS CULTIVOS NCP|AGROPECUARIO|120606|JUNIN|SATIPO|PANGOA|5355000|758046.81|10|2007|20260210
F1DCDF2714C6E1D48DD6AE43C19368A8|2022|0111|CULTIVO DE CEREALES Y OTROS CULTIVOS NCP|AGROPECUARIO|120606|JUNIN|SATIPO|PANGOA|3105000|1318038.6|8|2015|20260210
F1DCDF2714C6E1D48DD6AE43C19368A8|2020|0111|CULTIVO DE CEREALES Y OTROS CULTIVOS NCP|AGROPECUARIO|120606|JUNIN|SATIPO|PANGOA|8600000|1690432.0|5|2015|20260210
F1DCDF2714C6E1D48DD6AE43C19368A8|2024|0111|CULTIVO DE CEREALES Y OTROS CULTIVOS NCP|AGROPECUARIO|120606|JUNIN|SATIPO|PANGOA|6566250|832997.75|6|2015|20260210
F1DCDF2714C6E1D48DD6AE43C19368A8|2021|0111|CULTIVO DE CEREALES Y OTROS CULTIVOS NCP|AGROPECUARIO|120606|JUNIN|SATIPO|PANGOA|8800000|1691514.0|7|2015|20260210
F1DCDF2714C6E1D48DD6AE43C19368A8|2023|0111|CULTIVO DE CEREALES Y OTROS CULTIVOS NCP|AGROPECUARIO|120606|JUNIN|SATIPO|PANGOA|188100|1133674.5|8|2015|20260210
FD4BE64434DE4FDABA946D198F53881A|2021|0111|CULTIVO DE CEREALES Y OTROS CULTIVOS NCP|AGROPECUARIO|120606|JUNIN|SATIPO|PANGOA|277200|49.380001|4|2010|20260210
FD4BE64434DE4FDABA946D198F53881A|2023|0111|CULTIVO DE CEREALES Y OTROS CULTIVOS NCP|AGROPECUARIO|120606|JUNIN|SATIPO|PANGOA|1113750|183.89|1|2010|20260210
FEB44D046982FC5690ED2B829337034E|2022|0113|CULTIVO DE FRUTAS, NUECES, PLANTAS CUYAS HOJAS O FRUTAS SE UTILIZAN PARA PREPARAR BEBIDAS, Y ESPECIAS|AGROPECUARIO|120606|JUNIN|SATIPO|PANGOA|4600|60.509998|1|2022|20260210
CC82356C44131B0FA6F5A15D956B088F|2023|0140|ACTIVIDADES DE SERVICIOS AGRICOLAS Y GANADEROS, EXCEPTO LAS ACTIVIDADES VETERINARIAS|AGROPECUARIO|220805|SAN MARTIN|RIOJA|PARDO MIGUEL|4950|37.509998|1|2022|20260210
CED46B9A32A2E88AC12BB4CF20F3A8A9|2022|0111|CULTIVO DE CEREALES Y OTROS CULTIVOS NCP|AGROPECUARIO|220805|SAN MARTIN|RIOJA|PARDO MIGUEL|1840000|153.10001|4|2003|20260210
21F86A2B38F247E2B47858877B195947|2020|0113|CULTIVO DE FRUTAS, NUECES, PLANTAS CUYAS HOJAS O FRUTAS SE UTILIZAN PARA PREPARAR BEBIDAS, Y ESPECIAS|AGROPECUARIO|120302|JUNIN|CHANCHAMAYO|PERENE|5482500|95129.797|2|2018|20260210
21F86A2B38F247E2B47858877B195947|2023|0111|CULTIVO DE CEREALES Y OTROS CULTIVOS NCP|AGROPECUARIO|120302|JUNIN|CHANCHAMAYO|PERENE|9900000|109794.99|13|2018|20260210
21F86A2B38F247E2B47858877B195947|2021|5121|VENTA AL POR MAYOR DE MATERIAS PRIMAS AGROPECUARIAS Y DE ANIMALES VIVOS|COMERCIO|120302|JUNIN|CHANCHAMAYO|PERENE|4400|92183.117|8|2018|20260210
21F86A2B38F247E2B47858877B195947|2022|0111|CULTIVO DE CEREALES Y OTROS CULTIVOS NCP|AGROPECUARIO|120302|JUNIN|CHANCHAMAYO|PERENE|23000000|83814.531|6|2018|20260210
21F86A2B38F247E2B47858877B195947|2024|0111|CULTIVO DE CEREALES Y OTROS CULTIVOS NCP|AGROPECUARIO|120302|JUNIN|CHANCHAMAYO|PERENE|16480000|651420.19|7|2018|20260210
5A6E5BC8C92920FAFF85DF74026B656F|2024|0113|CULTIVO DE FRUTAS, NUECES, PLANTAS CUYAS HOJAS O FRUTAS SE UTILIZAN PARA PREPARAR BEBIDAS, Y ESPECIAS|AGROPECUARIO|120302|JUNIN|CHANCHAMAYO|PERENE|46350|45.060001|1|2023|20260210
5A6E5BC8C92920FAFF85DF74026B656F|2023|0113|CULTIVO DE FRUTAS, NUECES, PLANTAS CUYAS HOJAS O FRUTAS SE UTILIZAN PARA PREPARAR BEBIDAS, Y ESPECIAS|AGROPECUARIO|120302|JUNIN|CHANCHAMAYO|PERENE|4950|53.509998|1|2023|20260210
A36FE3361D93F3C8904DC426EE3B1BDA|2019|0113|CULTIVO DE FRUTAS, NUECES, PLANTAS CUYAS HOJAS O FRUTAS SE UTILIZAN PARA PREPARAR BEBIDAS, Y ESPECIAS|AGROPECUARIO|120302|JUNIN|CHANCHAMAYO|PERENE|5355000|449041.13|6|1999|20260210
A36FE3361D93F3C8904DC426EE3B1BDA|2020|0113|CULTIVO DE FRUTAS, NUECES, PLANTAS CUYAS HOJAS O FRUTAS SE UTILIZAN PARA PREPARAR BEBIDAS, Y ESPECIAS|AGROPECUARIO|120302|JUNIN|CHANCHAMAYO|PERENE|8600000|898082.25|16|1999|20260210
A36FE3361D93F3C8904DC426EE3B1BDA|2022|0113|CULTIVO DE FRUTAS, NUECES, PLANTAS CUYAS HOJAS O FRUTAS SE UTILIZAN PARA PREPARAR BEBIDAS, Y ESPECIAS|AGROPECUARIO|120302|JUNIN|CHANCHAMAYO|PERENE|5865000|449041.13|13|1999|20260210
A36FE3361D93F3C8904DC426EE3B1BDA|2021|0113|CULTIVO DE FRUTAS, NUECES, PLANTAS CUYAS HOJAS O FRUTAS SE UTILIZAN PARA PREPARAR BEBIDAS, Y ESPECIAS|AGROPECUARIO|120302|JUNIN|CHANCHAMAYO|PERENE|4400|898082.25|23|1999|20260210
A47FB31088A2685022B48001B744EA56|2024|0113|CULTIVO DE FRUTAS, NUECES, PLANTAS CUYAS HOJAS O FRUTAS SE UTILIZAN PARA PREPARAR BEBIDAS, Y ESPECIAS|AGROPECUARIO|120302|JUNIN|CHANCHAMAYO|PERENE|324450|8.9499998|1|2023|20260210
BEE4F44FCDEB9CD996F60205821BE71C|2019|0140|ACTIVIDADES DE SERVICIOS AGRICOLAS Y GANADEROS, EXCEPTO LAS ACTIVIDADES VETERINARIAS|AGROPECUARIO|120302|JUNIN|CHANCHAMAYO|PERENE|4200|61.93|1|2014|20260210
C13008CE1A009842B77F97AF7DDF9962|2024|0113|CULTIVO DE FRUTAS, NUECES, PLANTAS CUYAS HOJAS O FRUTAS SE UTILIZAN PARA PREPARAR BEBIDAS, Y ESPECIAS|AGROPECUARIO|120302|JUNIN|CHANCHAMAYO|PERENE|5150|74.669998|1|2024|20260210
E0F4C2AA19574B6CF437FD328220ADED|2023|0113|CULTIVO DE FRUTAS, NUECES, PLANTAS CUYAS HOJAS O FRUTAS SE UTILIZAN PARA PREPARAR BEBIDAS, Y ESPECIAS|AGROPECUARIO|120302|JUNIN|CHANCHAMAYO|PERENE|4950|53.509998|1|2023|20260210
0A35F3BA774D7C91F5C087EDC23AA3B7|2024|0111|CULTIVO DE CEREALES Y OTROS CULTIVOS NCP|AGROPECUARIO|120303|JUNIN|CHANCHAMAYO|PICHANAQUI|195700|0.039999999|1|2002|20260210
0A35F3BA774D7C91F5C087EDC23AA3B7|2023|0111|CULTIVO DE CEREALES Y OTROS CULTIVOS NCP|AGROPECUARIO|120303|JUNIN|CHANCHAMAYO|PICHANAQUI|4950|154.10001|1|2002|20260210
0B7B7ACE2E2972459B451C2E062DF7B9|2024|0111|CULTIVO DE CEREALES Y OTROS CULTIVOS NCP|AGROPECUARIO|120303|JUNIN|CHANCHAMAYO|PICHANAQUI|46350|1102654.8|1|2015|20260210
0B7B7ACE2E2972459B451C2E062DF7B9|2021|0111|CULTIVO DE CEREALES Y OTROS CULTIVOS NCP|AGROPECUARIO|120303|JUNIN|CHANCHAMAYO|PICHANAQUI|11440000|1435248.8|7|2015|20260210
0B7B7ACE2E2972459B451C2E062DF7B9|2022|0111|CULTIVO DE CEREALES Y OTROS CULTIVOS NCP|AGROPECUARIO|120303|JUNIN|CHANCHAMAYO|PICHANAQUI|11960000|1248819.3|6|2015|20260210
0B7B7ACE2E2972459B451C2E062DF7B9|2020|0111|CULTIVO DE CEREALES Y OTROS CULTIVOS NCP|AGROPECUARIO|120303|JUNIN|CHANCHAMAYO|PICHANAQUI|11180000|1434454.8|8|2015|20260210
0B7B7ACE2E2972459B451C2E062DF7B9|2023|0111|CULTIVO DE CEREALES Y OTROS CULTIVOS NCP|AGROPECUARIO|120303|JUNIN|CHANCHAMAYO|PICHANAQUI|1113750|1355482.1|2|2015|20260210
0CE648AB1FAC059E00D6AB92534B9D81|2022|0111|CULTIVO DE CEREALES Y OTROS CULTIVOS NCP|AGROPECUARIO|120303|JUNIN|CHANCHAMAYO|PICHANAQUI|3105000|82978.0|7|2016|20260210
0CE648AB1FAC059E00D6AB92534B9D81|2020|0111|CULTIVO DE CEREALES Y OTROS CULTIVOS NCP|AGROPECUARIO|120303|JUNIN|CHANCHAMAYO|PICHANAQUI|2902500|210967.8|16|2016|20260210
0CE648AB1FAC059E00D6AB92534B9D81|2021|6023|TRANSPORTE DE CARGA POR CARRETERA|SERVICIOS|120303|JUNIN|CHANCHAMAYO|PICHANAQUI|4400|174192.34|6|2016|20260210
1559C34EA6548E266C1287793B2083CA|2021|0111|CULTIVO DE CEREALES Y OTROS CULTIVOS NCP|AGROPECUARIO|120303|JUNIN|CHANCHAMAYO|PICHANAQUI|4400|2344727.5|6|2009|20260210
1559C34EA6548E266C1287793B2083CA|2020|0111|CULTIVO DE CEREALES Y OTROS CULTIVOS NCP|AGROPECUARIO|120303|JUNIN|CHANCHAMAYO|PICHANAQUI|5482500|2129485.3|6|2009|20260210
1559C34EA6548E266C1287793B2083CA|2022|0111|CULTIVO DE CEREALES Y OTROS CULTIVOS NCP|AGROPECUARIO|120303|JUNIN|CHANCHAMAYO|PICHANAQUI|575000|1154643.4|1|2009|20260210
1559C34EA6548E266C1287793B2083CA|2019|0111|CULTIVO DE CEREALES Y OTROS CULTIVOS NCP|AGROPECUARIO|120303|JUNIN|CHANCHAMAYO|PICHANAQUI|5355000|1003309.2|1|2009|20260210
1559C34EA6548E266C1287793B2083CA|2024|0111|CULTIVO DE CEREALES Y OTROS CULTIVOS NCP|AGROPECUARIO|120303|JUNIN|CHANCHAMAYO|PICHANAQUI|46350|98.199997|1|2009|20260210
1559C34EA6548E266C1287793B2083CA|2023|0111|CULTIVO DE CEREALES Y OTROS CULTIVOS NCP|AGROPECUARIO|120303|JUNIN|CHANCHAMAYO|PICHANAQUI|311850|2181394.8|3|2009|20260210
17ABD1AC1719C945EB6E7030E550BD45|2023|0111|CULTIVO DE CEREALES Y OTROS CULTIVOS NCP|AGROPECUARIO|120303|JUNIN|CHANCHAMAYO|PICHANAQUI|9900000|135376.78|3|2013|20260210
17ABD1AC1719C945EB6E7030E550BD45|2024|0111|CULTIVO DE CEREALES Y OTROS CULTIVOS NCP|AGROPECUARIO|120303|JUNIN|CHANCHAMAYO|PICHANAQUI|10300000|92039.367|5|2013|20260210
17ABD1AC1719C945EB6E7030E550BD45|2021|0111|CULTIVO DE CEREALES Y OTROS CULTIVOS NCP|AGROPECUARIO|120303|JUNIN|CHANCHAMAYO|PICHANAQUI|4400|458832.34|2|2013|20260210
17ABD1AC1719C945EB6E7030E550BD45|2022|0111|CULTIVO DE CEREALES Y OTROS CULTIVOS NCP|AGROPECUARIO|120303|JUNIN|CHANCHAMAYO|PICHANAQUI|9200000|366827.03|4|2013|20260210
17ABD1AC1719C945EB6E7030E550BD45|2020|0111|CULTIVO DE CEREALES Y OTROS CULTIVOS NCP|AGROPECUARIO|120303|JUNIN|CHANCHAMAYO|PICHANAQUI|2902500|467927.5|6|2013|20260210
1845078D96946887D530E9DCBADC8378|2022|0111|CULTIVO DE CEREALES Y OTROS CULTIVOS NCP|AGROPECUARIO|120303|JUNIN|CHANCHAMAYO|PICHANAQUI|50600000|3769238.5|29|2012|20260210
1845078D96946887D530E9DCBADC8378|2021|0111|CULTIVO DE CEREALES Y OTROS CULTIVOS NCP|AGROPECUARIO|120303|JUNIN|CHANCHAMAYO|PICHANAQUI|11440000|3572460.5|32|2012|20260210
1845078D96946887D530E9DCBADC8378|2019|0111|CULTIVO DE CEREALES Y OTROS CULTIVOS NCP|AGROPECUARIO|120303|JUNIN|CHANCHAMAYO|PICHANAQUI|33600000|583118.88|18|2012|20260210
1845078D96946887D530E9DCBADC8378|2024|0111|CULTIVO DE CEREALES Y OTROS CULTIVOS NCP|AGROPECUARIO|120303|JUNIN|CHANCHAMAYO|PICHANAQUI|56650000|771608.25|49|2012|20260210
1845078D96946887D530E9DCBADC8378|2020|0111|CULTIVO DE CEREALES Y OTROS CULTIVOS NCP|AGROPECUARIO|120303|JUNIN|CHANCHAMAYO|PICHANAQUI|34400000|3809189.0|27|2012|20260210
1845078D96946887D530E9DCBADC8378|2023|0111|CULTIVO DE CEREALES Y OTROS CULTIVOS NCP|AGROPECUARIO|120303|JUNIN|CHANCHAMAYO|PICHANAQUI|39600000|1247133.5|32|2012|20260210
1CC89AFF4D6EC99C13DF8FA432A0F1B2|2019|0111|CULTIVO DE CEREALES Y OTROS CULTIVOS NCP|AGROPECUARIO|120303|JUNIN|CHANCHAMAYO|PICHANAQUI|21000000|397680.0|39|2005|20260210
1CC89AFF4D6EC99C13DF8FA432A0F1B2|2023|0111|CULTIVO DE CEREALES Y OTROS CULTIVOS NCP|AGROPECUARIO|120303|JUNIN|CHANCHAMAYO|PICHANAQUI|39600000|128849.69|53|2005|20260210
1CC89AFF4D6EC99C13DF8FA432A0F1B2|2022|0111|CULTIVO DE CEREALES Y OTROS CULTIVOS NCP|AGROPECUARIO|120303|JUNIN|CHANCHAMAYO|PICHANAQUI|50600000|1087251.5|37|2005|20260210
1CC89AFF4D6EC99C13DF8FA432A0F1B2|2024|0111|CULTIVO DE CEREALES Y OTROS CULTIVOS NCP|AGROPECUARIO|120303|JUNIN|CHANCHAMAYO|PICHANAQUI|41200000|1129200.0|49|2005|20260210
1CC89AFF4D6EC99C13DF8FA432A0F1B2|2021|0111|CULTIVO DE CEREALES Y OTROS CULTIVOS NCP|AGROPECUARIO|120303|JUNIN|CHANCHAMAYO|PICHANAQUI|11440000|1012445.2|40|2005|20260210
1CC89AFF4D6EC99C13DF8FA432A0F1B2|2020|0111|CULTIVO DE CEREALES Y OTROS CULTIVOS NCP|AGROPECUARIO|120303|JUNIN|CHANCHAMAYO|PICHANAQUI|21500000|1003372.4|34|2005|20260210
32775C0BC986E0367B459F8CCF16D2EC|2020|0111|CULTIVO DE CEREALES Y OTROS CULTIVOS NCP|AGROPECUARIO|120303|JUNIN|CHANCHAMAYO|PICHANAQUI|21500000|3162389.3|41|2000|20260210
32775C0BC986E0367B459F8CCF16D2EC|2024|0111|CULTIVO DE CEREALES Y OTROS CULTIVOS NCP|AGROPECUARIO|120303|JUNIN|CHANCHAMAYO|PICHANAQUI|41200000|3234118.5|61|2000|20260210
32775C0BC986E0367B459F8CCF16D2EC|2019|0111|CULTIVO DE CEREALES Y OTROS CULTIVOS NCP|AGROPECUARIO|120303|JUNIN|CHANCHAMAYO|PICHANAQUI|21000000|1309281.3|27|2000|20260210
32775C0BC986E0367B459F8CCF16D2EC|2023|0111|CULTIVO DE CEREALES Y OTROS CULTIVOS NCP|AGROPECUARIO|120303|JUNIN|CHANCHAMAYO|PICHANAQUI|24750000|5813154.5|55|2000|20260210
32775C0BC986E0367B459F8CCF16D2EC|2021|0111|CULTIVO DE CEREALES Y OTROS CULTIVOS NCP|AGROPECUARIO|120303|JUNIN|CHANCHAMAYO|PICHANAQUI|11440000|5079466.5|54|2000|20260210
32775C0BC986E0367B459F8CCF16D2EC|2022|0111|CULTIVO DE CEREALES Y OTROS CULTIVOS NCP|AGROPECUARIO|120303|JUNIN|CHANCHAMAYO|PICHANAQUI|36800000|7430569.5|58|2000|20260210
33F4C2B6B508B6CEA8C41A0F8B6C92AB|2023|0113|CULTIVO DE FRUTAS, NUECES, PLANTAS CUYAS HOJAS O FRUTAS SE UTILIZAN PARA PREPARAR BEBIDAS, Y ESPECIAS|AGROPECUARIO|120303|JUNIN|CHANCHAMAYO|PICHANAQUI|9900000|476651.44|1|2018|20260210
33F4C2B6B508B6CEA8C41A0F8B6C92AB|2022|0113|CULTIVO DE FRUTAS, NUECES, PLANTAS CUYAS HOJAS O FRUTAS SE UTILIZAN PARA PREPARAR BEBIDAS, Y ESPECIAS|AGROPECUARIO|120303|JUNIN|CHANCHAMAYO|PICHANAQUI|4600|1286443.9|1|2018|20260210
33F4C2B6B508B6CEA8C41A0F8B6C92AB|2021|0113|CULTIVO DE FRUTAS, NUECES, PLANTAS CUYAS HOJAS O FRUTAS SE UTILIZAN PARA PREPARAR BEBIDAS, Y ESPECIAS|AGROPECUARIO|120303|JUNIN|CHANCHAMAYO|PICHANAQUI|4400|1622792.5|1|2018|20260210
33F4C2B6B508B6CEA8C41A0F8B6C92AB|2020|0113|CULTIVO DE FRUTAS, NUECES, PLANTAS CUYAS HOJAS O FRUTAS SE UTILIZAN PARA PREPARAR BEBIDAS, Y ESPECIAS|AGROPECUARIO|120303|JUNIN|CHANCHAMAYO|PICHANAQUI|5482500|1621696.8|1|2018|20260210
